time (s),magnetic field intensity (nT)
2767.5,51518.85951894877
2767.6000000000004,51507.04975599812
2767.7000000000003,51483.23599911831
2767.8,51489.269883243986
2767.9,51473.187884125495
2768.0,51504.23052880661
2768.1000000000004,51507.78770555359
2768.2000000000003,51500.08305711715
2768.3,51545.051547050636
2768.4,51491.41771316278
2768.5,51474.22038310642
2768.6000000000004,51502.6773922214
2768.7000000000003,51491.10888528993
2768.8,51466.097161702935
2768.9,51527.66670043877
2769.0,51511.30237070579
2769.1000000000004,51481.24470054771
2769.2000000000003,51444.10548782657
2769.3,51527.93988368946
2769.4,51478.22275721507
2769.5,51490.0975671034
2769.6000000000004,51458.50307187927
2769.7000000000003,51550.786451925625
2769.8,51506.4402991531
2769.9,51474.55537551891
2770.0,51519.0579700962
2770.1000000000004,51500.572887059745
2770.2000000000003,51514.282128729006
2770.3,51459.421903432485
2770.4,51457.60967204143
2770.5,51512.02052561089
2770.6000000000004,51476.69353655207
2770.7000000000003,51498.75162404483
2770.8,51528.84828095639
2770.9,51499.50804180665
2771.0,51508.41294320308
2771.1000000000004,51472.03080811958
2771.2000000000003,51474.04365471336
2771.3,51504.91736344588
2771.4,51495.12229542916
2771.5,51518.33744516843
2771.6000000000004,51486.115330073924
2771.7000000000003,51492.41786386316
2771.8,51468.46188632844
2771.9,51515.472237036825
2772.0,51511.5890820841
2772.1000000000004,51494.87056630268
2772.2000000000003,51517.01431447548
2772.3,51526.005499755796
2772.4,51514.66211880443
2772.5,51510.40943034164
2772.6000000000004,51489.39282233025
2772.7000000000003,51477.983100597856
2772.8,51509.495899926784
2772.9,51496.28899977593
2773.0,51502.006490155916
2773.1000000000004,51426.88621295664
2773.2000000000003,51514.65681695375
2773.3,51488.15774041781
2773.4,51498.28543788151
2773.5,51563.202115174376
2773.6000000000004,51506.985783474585
2773.7000000000003,51502.22736254383
2773.8,51518.515115692
2773.9,51496.54423494596
2774.0,51456.90673819853
2774.1000000000004,51533.28362371951
2774.2000000000003,51475.60245732667
2774.3,51466.11083420988
2774.4,51501.243742889135
2774.5,51445.621025840155
2774.6000000000004,51525.21168477444
2774.7000000000003,51521.33245549453
2774.8,51485.054866297076
2774.9,51515.58968186409
2775.0,51476.62712603449
2775.1000000000004,51456.50799318349
2775.2000000000003,51524.640677708514
2775.3,51489.554829912166
2775.4,51531.51316767323
2775.5,51473.757577874174
2775.6000000000004,51512.139961836445
2775.7000000000003,51494.67215726933
2775.8,51517.57611122808
2775.9,51519.04218726326
2776.0,51470.22771330989
2776.1000000000004,51491.02475528537
2776.2000000000003,51497.771168932784
2776.3,51486.99588470828
2776.4,51503.200307438594
2776.5,51532.37768556284
2776.6000000000004,51504.296427907175
2776.7000000000003,51501.821080456946
2776.8,51447.910555334296
2776.9,51473.67827077328
2777.0,51528.73203156818
2777.1000000000004,51485.33863245065
2777.2000000000003,51487.852427954276
2777.3,51465.56185904346
2777.4,51533.302569812695
2777.5,51456.382510095966
2777.6000000000004,51523.49300711285
2777.7000000000003,51483.422405672834
2777.8,51522.69671817511
2777.9,51488.28283930721
2778.0,51472.07882760449
2778.1000000000004,51487.30427226543
2778.2000000000003,51510.31589697939
2778.3,51493.09102050968
2778.4,51488.72410017235
2778.5,51500.349433868425
2778.6000000000004,51526.069716289065
2778.7000000000003,51521.01432905084
2778.8,51520.36968427194
2778.9,51506.027661148946
2779.0,51493.444324449
2779.1000000000004,51535.83259559007
2779.2000000000003,51494.06514286508
2779.3,51514.05729305311
2779.4,51478.091584089256
2779.5,51492.1958622453
2779.6000000000004,51515.76080926047
2779.7000000000003,51489.407677162184
2779.8,51484.10597427443
2779.9,51469.12952243302
2780.0,51483.34812328361
2780.1000000000004,51502.978403780864
2780.2000000000003,51494.85484985461
2780.3,51515.20403277976
2780.4,51493.11749872737
2780.5,51539.64423128287
2780.6000000000004,51479.30772083126
2780.7000000000003,51495.32412690375
2780.8,51525.8966836693
2780.9,51504.98176353752
2781.0,51506.763793230406
2781.1000000000004,51475.94549909467
2781.2000000000003,51498.0800180291
2781.3,51497.477844308836
2781.4,51537.524868647786
2781.5,51487.568336135366
2781.6000000000004,51470.624631189945
2781.7000000000003,51452.50241214726
2781.8,51541.72088545865
2781.9,51490.17148397505
2782.0,51507.996664964805
2782.1000000000004,51484.165319346306
2782.2000000000003,51513.4172947592
2782.3,51528.605948811855
2782.4,51507.962701253906
2782.5,51471.26593622157
2782.6000000000004,51466.182763664285
2782.7000000000003,51497.969754982245
2782.8,51495.07039351715
2782.9,51494.703830409286
2783.0,51543.818399519456
2783.1000000000004,51513.25603775735
2783.2000000000003,51494.76400686539
2783.3,51485.17485523859
2783.4,51500.659924205465
2783.5,51501.3727346921
2783.6000000000004,51498.334470768605
2783.7000000000003,51526.07679442205
2783.8,51508.18168046166
2783.9,51489.27462303903
2784.0,51481.6418549135
2784.1000000000004,51514.75860911905
2784.2000000000003,51484.668007410044
2784.3,51488.96437202764
2784.4,51499.81507858547
2784.5,51501.78487094873
2784.6000000000004,51504.30380815628
2784.7000000000003,51497.761821454274
2784.8,51510.93059049629
2784.9,51500.77317264618
2785.0,51515.2811001684
2785.1000000000004,51510.46755638306
2785.2000000000003,51540.30427609379
2785.3,51514.74886557627
2785.4,51532.851486893276
2785.5,51489.97630802197
2785.6000000000004,51483.30025052064
2785.7000000000003,51484.620698779414
2785.8,51540.146389238114
2785.9,51498.013594264106
2786.0,51504.90424608906
2786.1000000000004,51528.677210944224
2786.2000000000003,51501.19021042648
2786.3,51483.75289028483
2786.4,51497.60641568965
2786.5,51501.62976503394
2786.6000000000004,51534.89830996447
2786.7000000000003,51471.30124568145
2786.8,51508.45290490321
2786.9,51496.195492965904
2787.0,51486.54720881583
2787.1000000000004,51482.366016305474
2787.2000000000003,51515.54617290351
2787.3,51503.51491380824
2787.4,51502.14411355886
2787.5,51478.650128832625
2787.6000000000004,51461.128934510765
2787.7000000000003,51475.62721647435
2787.8,51541.12171015718
2787.9,51499.330901630165
2788.0,51497.38304770443
2788.1000000000004,51532.98247385512
2788.2000000000003,51493.70319733542
2788.3,51494.46531373099
2788.4,51497.479582776396
2788.5,51495.94366073044
2788.6000000000004,51505.807234257474
2788.7000000000003,51507.01617496282
2788.8,51522.065266557795
2788.9,51488.14257238234
2789.0,51499.39733623627
2789.1000000000004,51472.70180531716
2789.2000000000003,51481.68969454924
2789.3,51493.83690754291
2789.4,51480.82619849861
2789.5,51495.957100101805
2789.6000000000004,51496.89648551136
2789.7000000000003,51477.2421863156
2789.8,51478.783203674924
2789.9,51480.349623009446
2790.0,51497.73674937287
2790.1000000000004,51490.09018926563
2790.2000000000003,51469.71954039226
2790.3,51498.337489851205
2790.4,51513.414543569495
2790.5,51490.16431644269
2790.6000000000004,51518.420501680106
2790.7000000000003,51506.81814236851
2790.8,51471.573345296834
2790.9,51502.10780546237
2791.0,51477.40890454283
2791.1000000000004,51464.893297445815
2791.2000000000003,51483.812329982524
2791.3,51478.94140712085
2791.4,51514.55307294418
2791.5,51507.43625826187
2791.6000000000004,51484.399643553166
2791.7000000000003,51497.441540441854
2791.8,51516.49620150628
2791.9,51495.32942606882
2792.0,51547.66210097169
2792.1000000000004,51494.77740491416
2792.2000000000003,51523.93509665309
2792.3,51482.872736327714
2792.4,51500.334662641624
2792.5,51482.88549528502
2792.6000000000004,51484.59186729079
2792.7000000000003,51509.83401524058
2792.8,51502.43896562692
2792.9,51456.92622127029
2793.0,51515.130803755565
2793.1000000000004,51526.50823330907
2793.2000000000003,51457.72168338472
2793.3,51518.09325973771
2793.4,51508.009193484344
2793.5,51508.00993227464
2793.6000000000004,51498.09297409007
2793.7000000000003,51492.754670581904
2793.8,51501.405529515185
2793.9,51476.50385340104
2794.0,51504.68619003911
2794.1000000000004,51503.01194504511
2794.2000000000003,51494.92843757321
2794.3,51527.820219252935
2794.4,51477.41431835174
2794.5,51472.89630054531
2794.6000000000004,51464.068626991386
2794.7000000000003,51472.18150549416
2794.8,51520.16806889223
2794.9,51527.57310916121
2795.0,51500.00869357261
2795.1000000000004,51510.13530655233
2795.2000000000003,51523.33224481967
2795.3,51528.33550228416
2795.4,51502.82465136461
2795.5,51492.71941211761
2795.6000000000004,51509.948364906224
2795.7000000000003,51480.752499841605
2795.8,51485.560619338365
2795.9,51499.09226188028
2796.0,51510.19508753727
2796.1000000000004,51487.343989404915
2796.2000000000003,51474.12127815727
2796.3,51513.98756958062
2796.4,51496.5698021475
2796.5,51514.384784623
2796.6000000000004,51519.474381517706
2796.7000000000003,51497.28455157949
2796.8,51525.16718922099
2796.9,51493.20300577103
2797.0,51488.07493720859
2797.1000000000004,51487.20824879916
2797.2000000000003,51506.416337597235
2797.3,51504.98222598051
2797.4,51495.527469691035
2797.5,51481.36745211162
2797.6000000000004,51483.9746517801
2797.7000000000003,51533.053514491425
2797.8,51526.23553806875
2797.9,51539.29183269778
2798.0,51524.88865767071
2798.1000000000004,51523.769116307405
2798.2000000000003,51560.081226316586
2798.3,51489.76415685725
2798.4,51535.13932787648
2798.5,51532.6264405785
2798.6000000000004,51460.186757414966
2798.7000000000003,51484.95348469978
2798.8,51504.52284634057
2798.9,51497.74176936326
2799.0,51482.496682612895
2799.1000000000004,51515.95896242102
2799.2000000000003,51496.92226839127
2799.3,51462.03387236325
2799.4,51495.750414377966
2799.5,51454.62895121957
2799.6000000000004,51521.04920350754
2799.7000000000003,51508.31844968212
2799.8,51481.23448290072
2799.9,51531.216037882354
2800.0,51518.587909295566
2800.1000000000004,51525.65181942519
2800.2000000000003,51513.253760453736
2800.3,51513.99148181996
2800.4,51469.27140787324
2800.5,51506.48984306778
2800.6000000000004,51458.437278746336
2800.7000000000003,51512.70492637539
2800.8,51505.87333521382
2800.9,51475.6462240238
2801.0,51491.34671191066
2801.1000000000004,51460.90729484347
2801.2000000000003,51460.07137971626
2801.3,51486.41993665108
2801.4,51522.365919500524
2801.5,51505.34766205299
2801.6000000000004,51525.82960460716
2801.7000000000003,51491.82664326446
2801.8,51512.268152959005
2801.9,51468.45707091466
2802.0,51494.85613897648
2802.1000000000004,51521.04794014742
2802.2000000000003,51512.33638654163
2802.3,51506.38952412867
2802.4,51500.606670722045
2802.5,51477.195159199255
2802.6000000000004,51483.61392379969
2802.7000000000003,51473.301502341455
2802.8,51504.11006395036
2802.9,51520.09203500565
2803.0,51512.493441036655
2803.1000000000004,51539.49738858494
2803.2000000000003,51485.87414540378
2803.3,51464.39526808196
2803.4,51491.60513778167
2803.5,51479.0384574615
2803.6000000000004,51481.08380844603
2803.7000000000003,51515.406046683034
2803.8,51467.90007256271
2803.9,51491.13274456467
2804.0,51474.13974188862
2804.1000000000004,51505.73487242853
2804.2000000000003,51512.99526301606
2804.3,51475.67594162099
2804.4,51513.88685733382
2804.5,51502.43956132116
2804.6000000000004,51473.95216381658
2804.7000000000003,51508.93872896469
2804.8,51502.55178555948
2804.9,51507.00149010972
2805.0,51461.79797673068
2805.1000000000004,51509.298229481305
2805.2000000000003,51534.932274999206
2805.3,51497.11224682429
2805.4,51481.63913909281
2805.5,51502.9234955674
2805.6000000000004,51481.336300169074
2805.7000000000003,51523.62574145674
2805.8,51483.36060500516
2805.9,51504.55794908049
2806.0,51459.34817113268
2806.1000000000004,51489.86328463653
2806.2000000000003,51527.10835333615
2806.3,51470.009832413365
2806.4,51482.36972729509
2806.5,51491.27076011978
2806.6000000000004,51507.674642756196
2806.7000000000003,51500.07386497083
2806.8,51504.089493146115
2806.9,51474.25779871926
2807.0,51513.12676310324
2807.1000000000004,51525.73660803564
2807.2000000000003,51519.468170800916
2807.3,51492.861493412835
2807.4,51483.57219682289
2807.5,51485.74060975591
2807.6000000000004,51484.05501893948
2807.7000000000003,51500.63595940322
2807.8,51523.177128732925
2807.9,51488.78388277315
2808.0,51495.44812498604
2808.1000000000004,51470.100471093
2808.2000000000003,51502.25724454458
2808.3,51504.479312704454
2808.4,51483.88152183147
2808.5,51489.03643724024
2808.6000000000004,51472.892547194664
2808.7000000000003,51499.61968002301
2808.8,51476.31572786511
2808.9,51488.712715385635
2809.0,51471.79767296158
2809.1000000000004,51505.470369902396
2809.2000000000003,51513.27818411039
2809.3,51507.110156292685
2809.4,51458.85051648587
2809.5,51502.29306673212
2809.6000000000004,51524.02230071657
2809.7000000000003,51511.665845020056
2809.8,51477.23844228112
2809.9,51526.04309391599
2810.0,51496.724942431676
2810.1000000000004,51479.08116742093
2810.2000000000003,51517.58492403138
2810.3,51508.03493942507
2810.4,51456.118904791096
2810.5,51479.54829451968
2810.6000000000004,51492.75097783728
2810.7000000000003,51511.10516242813
2810.8,51535.58124594695
2810.9,51497.98900287662
2811.0,51454.78616362683
2811.1000000000004,51472.910454646204
2811.2000000000003,51495.51051006209
2811.3,51531.633225270554
2811.4,51484.27560346029
2811.5,51492.675066166375
2811.6000000000004,51541.510847796926
2811.7000000000003,51500.14013135456
2811.8,51526.9030570296
2811.9,51500.02421922487
2812.0,51505.81184295038
2812.1000000000004,51505.04142063698
2812.2000000000003,51506.38750646852
2812.3,51503.28898039666
2812.4,51479.2563108871
2812.5,51504.45543620761
2812.6000000000004,51483.93528305127
2812.7000000000003,51528.19438917038
2812.8,51552.64758495309
2812.9,51512.27357910792
2813.0,51472.497289418425
2813.1000000000004,51455.23498566707
2813.2000000000003,51536.602819292966
2813.3,51461.10478404482
2813.4,51525.36708090404
2813.5,51513.75223655643
2813.6000000000004,51509.19762471366
2813.7000000000003,51495.86422532145
2813.8,51487.27571488889
2813.9,51502.223704805416
2814.0,51508.87775962285
2814.1000000000004,51513.45006658397
2814.2000000000003,51495.37622242619
2814.3,51517.207221063865
2814.4,51483.00990145954
2814.5,51517.995472048555
2814.6000000000004,51517.43450784111
2814.7000000000003,51523.96059025081
2814.8,51509.62143532327
2814.9,51504.23777903052
2815.0,51493.63768109085
2815.1000000000004,51479.91631230425
2815.2000000000003,51465.54233602876
2815.3,51502.34779492287
2815.4,51507.470845703756
2815.5,51534.24646354954
2815.6000000000004,51496.73597499294
2815.7000000000003,51467.25455444203
2815.8,51508.62896513451
2815.9,51505.582748297275
2816.0,51525.80419942289
2816.1000000000004,51501.15215147422
2816.2000000000003,51498.2646385204
2816.3,51495.22769295498
2816.4,51533.20692961042
2816.5,51502.97757257048
2816.6000000000004,51476.25699294817
2816.7000000000003,51523.57235399176
2816.8,51504.71724459338
2816.9,51501.96429547114
2817.0,51474.981831210745
2817.1000000000004,51490.67028652466
2817.2000000000003,51451.31244801223
2817.3,51503.559878115
2817.4,51486.466456982416
2817.5,51499.139957846455
2817.6000000000004,51469.73778104644
2817.7000000000003,51495.26955781098
2817.8,51483.790469053536
2817.9,51482.91639650629
2818.0,51496.95892269385
2818.1000000000004,51496.94765616216
2818.2000000000003,51515.682322125496
2818.3,51469.028784301445
2818.4,51454.47253918539
2818.5,51532.995670486795
2818.6000000000004,51489.84301946278
2818.7000000000003,51483.579876497985
2818.8,51524.04336546872
2818.9,51518.999933775594
2819.0,51499.36926524853
2819.1000000000004,51489.86886973565
2819.2000000000003,51504.589643835876
2819.3,51515.62265732111
2819.4,51518.483597650236
2819.5,51499.691186269556
2819.6000000000004,51531.69670199941
2819.7000000000003,51478.42053127438
2819.8,51506.63136303876
2819.9,51500.45829701861
2820.0,51488.35642733704
2820.1000000000004,51526.03858262929
2820.2000000000003,51482.21038991471
2820.3,51475.99027130643
2820.4,51471.10352840588
2820.5,51525.19597688693
2820.6000000000004,51503.65948292951
2820.7000000000003,51523.49429866138
2820.8,51489.86794769991
2820.9,51491.588157603575
2821.0,51473.01761085001
2821.1000000000004,51524.75388210163
2821.2000000000003,51513.15735892166
2821.3,51519.98904836797
2821.4,51494.897244508946
2821.5,51524.01775653398
2821.6000000000004,51483.32317937471
2821.7000000000003,51490.54661377161
2821.8,51507.67897502787
2821.9,51491.74126901449
2822.0,51515.705917237625
2822.1000000000004,51483.01051807251
2822.2000000000003,51467.682177736744
2822.3,51506.40399577459
2822.4,51477.78847010699
2822.5,51491.25015414331
2822.6000000000004,51491.34633214961
2822.7000000000003,51474.967607308754
2822.8,51512.92514573414
2822.9,51473.971740508845
2823.0,51476.805288070864
2823.1000000000004,51479.46400404702
2823.2000000000003,51506.95200972462
2823.3,51483.31996763484
2823.4,51503.544004042335
2823.5,51518.75176693074
2823.6000000000004,51485.25613094875
2823.7000000000003,51485.19498170938
2823.8,51492.341859196255
2823.9,51517.11814033406
2824.0,51482.1540790899
2824.1000000000004,51485.89841663701
2824.2000000000003,51504.64573749088
2824.3,51484.184793258464
2824.4,51510.76156972801
2824.5,51505.58520243548
2824.6000000000004,51514.71402135109
2824.7000000000003,51527.11321543148
2824.8,51501.18210876659
2824.9,51481.62523420169
2825.0,51474.7361019011
2825.1000000000004,51496.04626661501
2825.2000000000003,51485.946997462815
2825.3,51467.70540271902
2825.4,51501.6770351043
2825.5,51461.108171183456
2825.6000000000004,51479.55244029548
2825.7000000000003,51530.793650943204
2825.8,51490.19558955797
2825.9,51510.76767385511
2826.0,51489.51750890115
2826.1000000000004,51505.228259701915
2826.2000000000003,51483.06824921554
2826.3,51494.912918728674
2826.4,51500.934488033054
2826.5,51495.84446603481
2826.6000000000004,51494.002942799925
2826.7000000000003,51482.98090252989
2826.8,51475.99415029371
2826.9,51506.5408723899
2827.0,51493.51767753652
2827.1000000000004,51533.66370182054
2827.2000000000003,51505.22410602982
2827.3,51507.18833708835
2827.4,51468.804105229414
2827.5,51501.146965272994
2827.6000000000004,51507.850146655604
2827.7000000000003,51537.397370408056
2827.8,51491.44739674843
2827.9,51520.936090664414
2828.0,51524.3888656773
2828.1000000000004,51530.54996797879
2828.2000000000003,51518.51286353135
2828.3,51530.860702206344
2828.4,51507.17102794957
2828.5,51480.341732462664
2828.6000000000004,51488.69694814029
2828.7000000000003,51501.667500880314
2828.8,51535.04856475931
2828.9,51466.6116295426
2829.0,51511.876235060714
2829.1000000000004,51487.42215807279
2829.2000000000003,51450.09901965919
2829.3,51490.159198671216
2829.4,51503.33554008726
2829.5,51457.7275740227
2829.6000000000004,51486.082506444654
2829.7000000000003,51487.019409704226
2829.8,51504.55049050256
2829.9,51510.241528100814
2830.0,51517.6267835887
2830.1000000000004,51485.3746729546
2830.2000000000003,51503.08920865021
2830.3,51500.4645625086
2830.4,51540.63790308918
2830.5,51504.115989851336
2830.6000000000004,51503.2142105211
2830.7000000000003,51515.77613752925
2830.8,51454.58732631562
2830.9,51524.09801130352
2831.0,51493.42692497728
2831.1000000000004,51471.603333565305
2831.2000000000003,51499.20468392685
2831.3,51504.74014277933
2831.4,51505.783901854644
2831.5,51512.288633614364
2831.6000000000004,51484.136263391396
2831.7000000000003,51501.11309088822
2831.8,51483.60940135641
2831.9,51494.800703517656
2832.0,51523.1252538548
2832.1000000000004,51495.07584756246
2832.2000000000003,51504.3688870863
2832.3,51484.80860988936
2832.4,51526.27256860743
2832.5,51487.12088582362
2832.6000000000004,51511.88109410253
2832.7000000000003,51489.58745225424
2832.8,51500.604173884785
2832.9,51489.20094532943
2833.0,51517.66544268539
2833.1000000000004,51511.396685038846
2833.2000000000003,51539.8321117063
2833.3,51483.39333406673
2833.4,51490.57095411333
2833.5,51474.60896615496
2833.6000000000004,51485.79160860304
2833.7000000000003,51495.16706466789
2833.8,51489.19850965965
2833.9,51500.77658622846
2834.0,51488.16868326329
2834.1000000000004,51478.3127771326
2834.2000000000003,51492.42619376124
2834.3,51501.21164328983
2834.4,51511.809299317654
2834.5,51479.64051309704
2834.6000000000004,51488.07811651182
2834.7000000000003,51493.97857696626
2834.8,51499.689205102906
2834.9,51463.180380207676
2835.0,51510.40682569786
2835.1000000000004,51496.501863665275
2835.2000000000003,51525.65134871601
2835.3,51478.78970753491
2835.4,51526.27519686932
2835.5,51490.33618804831
2835.6000000000004,51500.900984319276
2835.7000000000003,51529.514943791066
2835.8,51499.92923209895
2835.9,51451.37479533066
2836.0,51486.51027300417
2836.1000000000004,51538.48054788792
2836.2000000000003,51485.10318981468
2836.3,51496.785891091364
2836.4,51485.900574443855
2836.5,51521.940540052565
2836.6000000000004,51494.32592275335
2836.7000000000003,51534.270518139645
2836.8,51502.53557662041
2836.9,51495.881261635834
2837.0,51455.26614780481
2837.1000000000004,51476.569377885804
2837.2000000000003,51479.399522691034
2837.3,51524.49001800375
2837.4,51525.710007008965
2837.5,51508.63448471488
2837.6000000000004,51504.59481879953
2837.7000000000003,51498.32531760188
2837.8,51492.01711376034
2837.9,51497.143430687895
2838.0,51497.60697347358
2838.1000000000004,51539.42916131925
2838.2000000000003,51522.61476856774
2838.3,51450.7251977907
2838.4,51483.4722912952
2838.5,51490.78871159408
2838.6000000000004,51473.02338490399
2838.7000000000003,51520.86674291697
2838.8,51501.14244363687
2838.9,51468.48169274734
2839.0,51479.44757105479
2839.1000000000004,51495.64760548831
2839.2000000000003,51495.45019836538
2839.3,51500.344360474715
2839.4,51486.5446263786
2839.5,51506.74344232778
2839.6000000000004,51467.84058337129
2839.7000000000003,51506.66956172269
2839.8,51497.09347490061
2839.9,51528.38096693007
2840.0,51512.666467031115
2840.1000000000004,51506.291234253615
2840.2000000000003,51520.445838484826
2840.3,51499.39166326505
2840.4,51473.02823438566
2840.5,51504.50018755531
2840.6000000000004,51517.35666211248
2840.7000000000003,51481.81534579019
2840.8,51535.39981962423
2840.9,51510.60439132296
2841.0,51513.89173662328
2841.1000000000004,51498.3501406401
2841.2000000000003,51505.405134736364
2841.3,51493.40580392619
2841.4,51458.877483990014
2841.5,51513.4171605899
2841.6000000000004,51548.33259924184
2841.7000000000003,51514.59023003722
2841.8,51541.85607656636
2841.9,51438.29330380145
2842.0,51483.19861689242
2842.1000000000004,51487.277283244606
2842.2000000000003,51514.8641999591
2842.3,51461.606618843805
2842.4,51485.664135407475
2842.5,51491.45277822547
2842.6000000000004,51488.819024991644
2842.7000000000003,51480.135990459916
2842.8,51483.433829982925
2842.9,51504.93636989112
2843.0,51522.233614542565
2843.1000000000004,51486.99923504032
2843.2000000000003,51512.99840672071
2843.3,51490.32199405271
2843.4,51503.480294813664
2843.5,51494.40487410048
2843.6000000000004,51479.70652253488
2843.7000000000003,51525.60767387299
2843.8,51528.324169790096
2843.9,51492.23973608326
2844.0,51485.5162218759
2844.1000000000004,51484.03898931513
2844.2000000000003,51458.306864708466
2844.3,51462.736784349094
2844.4,51507.006008087854
2844.5,51508.69959888451
2844.6000000000004,51473.16531589674
2844.7000000000003,51485.75392788308
2844.8,51493.380798874816
2844.9,51496.97988000243
2845.0,51459.291784389185
2845.1000000000004,51477.77573192858
2845.2000000000003,51552.31103650619
2845.3,51526.3032451694
2845.4,51523.605876916736
2845.5,51488.184936204256
2845.6000000000004,51480.26534298047
2845.7000000000003,51501.92633307079
2845.8,51497.129627418304
2845.9,51505.35289015927
2846.0,51501.60404002503
2846.1000000000004,51501.80019127822
2846.2000000000003,51489.590517306555
2846.3,51493.88060131765
2846.4,51515.25423370953
2846.5,51467.74665394205
2846.6000000000004,51514.76576697204
2846.7000000000003,51500.567987597686
2846.8,51452.34301698876
2846.9,51512.17010308523
2847.0,51529.74950307099
2847.1000000000004,51517.58747483366
2847.2000000000003,51494.73735424229
2847.3,51491.75401296293
2847.4,51502.44009635384
2847.5,51471.81108040312
2847.6000000000004,51503.24673280141
2847.7000000000003,51449.767979379445
2847.8,51499.02906486237
2847.9,51505.17111861048
2848.0,51497.70145448167
2848.1000000000004,51521.916323036196
2848.2000000000003,51472.46666020808
2848.3,51448.86326623172
2848.4,51489.31306052275
2848.5,51484.75141036798
2848.6000000000004,51515.363949554085
2848.7000000000003,51503.5455363243
2848.8,51512.56436939165
2848.9,51524.64269796134
2849.0,51526.133669179086
2849.1000000000004,51501.75049248785
2849.2000000000003,51519.45605745247
2849.3,51504.76877958991
2849.4,51512.97501368967
2849.5,51504.572032389704
2849.6000000000004,51524.31531453974
2849.7000000000003,51499.03316539514
2849.8,51541.46118619897
2849.9,51493.75949592207
2850.0,51530.60031279841
2850.1000000000004,51476.52315414819
2850.2000000000003,51547.61831665128
2850.3,51519.50664902339
2850.4,51524.97092971532
2850.5,51501.46806906597
2850.6000000000004,51496.665952536976
2850.7000000000003,51497.804218863675
2850.8,51533.87197036718
2850.9,51530.267440218835
2851.0,51468.75088326699
2851.1000000000004,51492.71345566424
2851.2000000000003,51471.43657731981
2851.3,51503.28802115537
2851.4,51543.93646265948
2851.5,51518.841172078384
2851.6000000000004,51501.38371805821
2851.7000000000003,51446.76249492865
2851.8,51508.93464942971
2851.9,51492.6500959298
2852.0,51454.056251112146
2852.1000000000004,51531.87615147936
2852.2000000000003,51509.790383553394
2852.3,51490.31038737945
2852.4,51488.48987529738
2852.5,51464.73551152199
2852.6000000000004,51503.12553393605
2852.7000000000003,51497.682108432346
2852.8,51476.3222527678
2852.9,51515.31602607909
2853.0,51541.296497146526
2853.1000000000004,51492.46711008547
2853.2000000000003,51537.8402495841
2853.3,51479.912530495545
2853.4,51480.77398227888
2853.5,51540.17634209184
2853.6000000000004,51531.19048422668
2853.7000000000003,51477.46681489877
2853.8,51510.868410379655
2853.9,51515.12039265364
2854.0,51465.01294404237
2854.1000000000004,51475.9891788282
2854.2000000000003,51491.79815673335
2854.3,51504.238493283265
2854.4,51508.41704788585
2854.5,51529.18727898178
2854.6000000000004,51504.18184766183
2854.7000000000003,51478.85960991269
2854.8,51475.15568339101
2854.9,51498.48505922326
2855.0,51498.82253580399
2855.1000000000004,51495.58213889245
2855.2000000000003,51505.73384557046
2855.3,51487.67971181459
2855.4,51495.114520470306
2855.5,51515.575536966026
2855.6000000000004,51494.482451334756
2855.7000000000003,51496.309696821445
2855.8,51504.58092141302
2855.9,51491.13499061449
2856.0,51512.27157906777
2856.1000000000004,51481.26249145909
2856.2000000000003,51486.318978801886
2856.3,51517.65371406477
2856.4,51515.97273163313
2856.5,51527.05398544766
2856.6000000000004,51469.198932977655
2856.7000000000003,51520.118693543576
2856.8,51518.94645805266
2856.9,51518.1487054296
2857.0,51505.290749013344
2857.1000000000004,51510.65515806376
2857.2000000000003,51472.968279195855
2857.3,51503.839087904744
2857.4,51513.18285813498
2857.5,51490.52717021238
2857.6000000000004,51525.07667893229
2857.7000000000003,51516.835754334264
2857.8,51532.931044611156
2857.9,51507.50374479942
2858.0,51469.97743604455
2858.1000000000004,51492.86972123934
2858.2000000000003,51490.32858563498
2858.3,51491.916225505716
2858.4,51513.54334476334
2858.5,51492.84859098737
2858.6000000000004,51484.23357657558
2858.7000000000003,51488.87762865449
2858.8,51531.66359909931
2858.9,51525.118231591725
2859.0,51497.89592277894
2859.1000000000004,51502.432202973796
2859.2000000000003,51538.65636831432
2859.3,51480.63910412299
2859.4,51493.834793047594
2859.5,51514.04985209633
2859.6000000000004,51501.84754541619
2859.7000000000003,51469.69453563868
2859.8,51520.76173064834
2859.9,51480.062671092666
2860.0,51483.80606433879
2860.1000000000004,51503.94186864205
2860.2000000000003,51479.43529355636
2860.3,51509.689645323306
2860.4,51494.31970507756
2860.5,51487.72717173223
2860.6000000000004,51482.74880200779
2860.7000000000003,51491.4142930274
2860.8,51482.58241537845
2860.9,51499.15958517808
2861.0,51484.17291992137
2861.1000000000004,51489.480978555286
2861.2000000000003,51495.9927436106
2861.3,51481.00069333351
2861.4,51518.251437184146
2861.5,51501.228858407434
2861.6000000000004,51498.80524528658
2861.7000000000003,51462.189143567244
2861.8,51505.518379522575
2861.9,51487.67868477864
2862.0,51503.813281531606
2862.1000000000004,51504.94855465252
2862.2000000000003,51535.09049972643
2862.3,51486.503050271385
2862.4,51517.43516800981
2862.5,51483.18535198512
2862.6000000000004,51513.58614858691
2862.7000000000003,51474.884569378046
2862.8,51465.850487965814
2862.9,51514.603258054
2863.0,51474.4871971441
2863.1000000000004,51508.339214340434
